Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z 
8079-6103,0.6030130390975327,196.95191339725392,0.043051400000000004,12906.4850263412,143.71656456015037,134.65221648290074,-2.0942440425040862
8079-6104,1.7848884510986183,662.621550049769,0.136054,40787.963080732,482.65554577621094,453.89639090932286,-9.434460308762652
8079-9101,0.3301964152937468,104.78825080596812,0.0232391,6966.906910707799,76.76015073304977,71.32079571943345,-1.3419628760885893
8079-9102,0.6102936619990316,199.4836993873367,0.043588,13067.353659304,144.92360403972566,137.07984904733976,-0.10148178496797204
8080-12701,0.5993135782626318,195.6669176736834,0.0427789,12824.7915815362,133.1444217981111,143.37487185572778,1.3235317602255623
8080-12702,0.3796867334623213,121.12204820078772,0.0267911,8031.7697215238,81.03073040872444,89.99189697465705,-2.455558731790691
8080-12703,0.3240144882931212,102.75972696545772,0.0227967,6834.2787272886,66.75344893319698,78.12455799778589,-0.30328071001942475
8080-12704,0.31587577888585977,100.09307410587074,0.0222147,6659.7995167326,65.22615384399694,75.92202878380483,-0.1337311993713286
8080-12705,0.39966935193339664,127.7648078104377,0.0282305,8463.290985569,85.66778437181473,94.77411225779638,-1.6566476417600782
8080-1901,0.529153633716949,171.48304656864372,0.037631200000000004,11281.5499454896,114.7775421375506,127.40699189245743,-0.09745892323968688
8080-1902,0.5392975446947291,174.9578658333606,0.0383731,11503.9659700798,117.5362409066011,129.5574108754764,-3.219344304766564
8080-3701,0.5166155945820843,167.19821388491388,0.036715300000000006,11006.9700332074,112.8926735221055,123.32324043438437,-1.3657818638883876
8080-3702,0.32839981884090047,104.19845134760705,0.0231105,6928.353600608999,68.04564812428573,78.91198387135478,-0.07639419196800185
8080-3703,0.4106507163508565,131.42705531699562,0.0290228,8700.8165500424,86.06774402962901,99.31870261778565,1.0998260165807294
8080-3704,0.29910117834163064,94.61105367493123,0.021016700000000003,6300.6481520486,61.49548744206077,71.89379435805569,-0.9158791108353734
8080-6101,0.37454202175090057,119.41626239825155,0.026421,7920.816532817999,80.23300549553545,88.44584949675134,0.4901643800353677
8080-6102,0.5289580044042703,171.41610521526795,0.0376169,11277.2629133402,114.6765536534058,127.40766872593358,-0.2347747263165906
8080-6103,0.9436134576907604,319.5929911520808,0.06861010000000001,20568.7905226258,216.15313752267787,235.35811567790782,4.904948234269756
8080-6104,0.5160731225634809,167.01307750634936,0.036675700000000006,10995.0982518706,108.26839783352872,127.14379318143546,-2.4037354552829204
8080-9101,0.6270003455246203,205.3078244769018,0.044820900000000004,13436.9677807722,139.1225111472048,150.97712707858227,-1.4617737963944957
8080-9102,0.7476562787858956,247.97528544159198,0.053790700000000004,16126.0461705406,161.85062334764066,187.83212232460727,-3.9002224107012236
8081-12701,1.1110490653059917,383.144187332223,0.0815271,24441.2097026118,255.3542033023809,285.5642118365792,-6.839595048625586
8081-12702,0.5052610297199306,163.32744184028556,0.035886900000000006,10758.6219610002,109.79702809142253,120.91400206585094,-0.5196006183874678
8081-12703,0.35837260108571206,114.06695486394956,0.0252591,7572.487675867799,72.72190018476236,87.87871942749864,-0.35510172449518757
8081-12704,0.3418521480249405,108.62002332062741,0.024074,7217.203633892,70.67079417192647,82.47157156582254,1.5453804535631126
8081-12705,0.3091904495639439,97.90598878442356,0.021737,6516.588659546,62.675581758410594,75.20130646998436,-1.455196312512281
8081-1901,0.38321039609207247,122.29140867397217,0.0270447,8107.7970888726,81.9561948090258,90.75013503402157,1.668460127284964
8081-1902,0.5199683670787207,168.34292031368054,0.0369601,11080.3592269258,112.73888326311582,125.01713057844098,-0.009069552217199534
8081-3701,1.5340628415946098,553.9537370854981,0.11526200000000002,34554.678293996,366.50877564418363,415.3327745213935,-5.894625955217101
8081-3702,0.34995353075803387,111.28878354190981,0.0246549,7391.353072744199,71.60985358399897,85.18071430986546,1.2116606692333258
8081-3703,0.3433058523457045,109.09857282286431,0.0241782,7248.4420080156,70.01652083781545,83.661169570218,0.997049595965177
8081-3704,0.7479115374368877,248.06669107950117,0.053809800000000005,16131.7722064884,160.0227168493215,189.50512124869587,-4.197896593726105
8081-6101,0.5664773481927068,184.3045247785178,0.0403649,12101.0925879242,118.50960047681653,141.1029672858016,-3.6857932392629142
8081-6102,0.5194356734697096,168.16099436439671,0.03692120000000001,11068.6973003096,108.22623658170357,128.7056736015327,-0.22654747740805098
8081-6103,0.5348292229815869,173.42633042056337,0.0380462,11405.9638155596,115.89648529313203,129.01227488385143,0.7278111944826301
8081-6104,0.5162662790477898,167.07899610508318,0.0366898,10999.3253255284,108.52735011757926,126.99572426615913,3.0481525638406155
8081-9101,0.39931154855635986,127.64562196089018,0.0282047,8455.5563401526,85.78418886388661,94.51452401412764,-1.2175783877877666
8081-9102,0.4733711156107594,152.50483908836134,0.0335656,10062.7137282448,98.3323381518891,116.54901712459812,2.191763271808925
8082-12701,0.37981736559175855,121.1653844355522,0.0268005,8034.587770629,79.64424138220735,91.28650901584847,-2.1490629975085285
8082-12702,0.3684136881516808,117.38672138257765,0.0259804,7788.7279758232,77.8765561292494,87.83302133065789,-0.4946982180851897
8082-12703,0.2995117911614261,94.74501620992241,0.021045999999999995,6309.432071067999,61.51459303162378,72.05399827762106,-0.891219939602239
8082-12704,1.7327432965280465,639.5558321507968,0.131681,39476.970661898,411.526626539933,489.56246241650956,-2.468497406192156
8082-12705,0.7612326937637734,252.84360416777298,0.054807299999999996,16430.8151833434,159.35623880866368,196.30385676549076,-0.5226282611077182
8082-1901,0.4042211595081419,129.28180730677073,0.0285588,8561.712849530399,85.97985432251632,96.54639015083569,-0.21189626350665833
8082-1902,0.29894141298714183,94.55893327279851,0.0210053,6297.2305180274,60.568094036374006,72.59463037873668,-1.708065181753187
8082-3701,0.3025621097378344,95.74054085252526,0.0212637,6374.6968891746,61.30827012079574,73.50976457571572,-1.9651182031753613
8082-3702,0.30386208938037956,96.1650034158783,0.0213565,6402.517629277,62.95131041780866,72.69490333127136,0.5398410077887037
8082-3703,0.2959137785965895,93.57155183601365,0.0207893,6232.4753470994,59.89987186857902,71.86569669959927,-1.7211336406020008
8082-3704,0.3384290736291128,107.49374073624847,0.0238287,7143.6645439446,67.80831340777223,83.40419673826653,-0.8227373272618881
8082-6101,0.30384808191542484,96.16042916128858,0.0213555,6402.217836819,61.612635401817535,73.80602163811098,-1.8391479768069816
8082-6102,0.34313984543721077,109.04391718388572,0.0241663,7244.8744777654,70.16724410077451,83.4619433456745,1.1125390203827945
8082-6103,0.33918831174844477,107.7434812411074,0.0238831,7159.9732536598,69.55977794558633,82.26094917482193,1.7975769721898467
8082-6104,0.7278262241682724,240.88913677753794,0.0523085,15681.693789293,152.33730507679175,186.5977032980638,1.489571500670194
8082-9101,0.2987606226762397,94.4999559633496,0.0209924,6293.3631953192,62.438372331616456,70.92898111630114,0.8780520809386456
8082-9102,0.5082833000761049,164.35684309042475,0.0361073,10824.6962187434,105.23451745884391,126.21649102348844,-2.8749955778116347
8083-12701,0.5057286945737243,163.4866887243461,0.035921,10768.844883818,103.97692555601874,126.14037015202025,-2.302902490484729
8083-12702,0.29855740470598646,94.4336649573391,0.0209779,6289.0162046782,60.3891361286325,72.59822363710283,-0.6060030112739819
8083-12703,0.34555991375469564,109.8408799300049,0.0243398,7296.8884692284,70.70463066814017,84.05176344554414,1.0840514627703537
8083-12704,0.3244911301465667,102.91603859602353,0.0228308,6844.501650106399,65.18929593844106,79.6366417756589,0.2682946960627194
8083-12705,0.2976225467628821,94.12874430513618,0.0209112,6269.0200477296,60.267960137002284,72.2819241013203,-1.8212450679092305
8083-1901,0.5283916141732689,171.22231048700397,0.0375755,11264.851505579,110.57573110364878,130.6990397240221,2.8014843601265342
8083-1902,0.5148853289245278,166.6077767489915,0.036588999999999997,10969.106245762,104.26847570450991,129.94584046481737,-0.5610645168373316
8083-3701,0.5281576604691862,171.14226809703734,0.0375584,11259.7250545472,109.5497264495803,131.48469875366365,0.554398663999009
8083-3702,0.3386440111070837,107.56443734813128,0.0238441,7148.2813477978,69.17797068970413,82.3648985904553,0.7348696881148509
8083-3703,0.5131478948542458,166.01510683549247,0.03646220000000001,10931.0925620876,104.85144564298197,128.68478579336661,2.723224098770957
8083-3704,0.5280673609982013,171.1113750525696,0.0375518,11257.7464243244,107.01686190406629,133.5059750789097,-1.627439343474722
8083-6101,0.37618957603067704,119.96232893402647,0.0265395,7956.341939090999,76.28592508087394,92.55565477068913,-2.2065284498195057
8083-6102,0.5133520736133917,166.08474478648063,0.0364771,10935.5594697118,104.26110741339002,129.2814808882989,-0.25026196747350443
8083-6103,0.5078856880799391,164.22137744440556,0.0360783,10816.0022374614,103.48109843979753,127.51597006465623,0.02130494172256721
8083-6104,0.5289839973436038,171.42499944421735,0.0376188,11277.8325190104,106.45649048360436,134.3602483228455,-0.9325979774111699
8083-9101,0.5380333978553765,174.52443023363284,0.038280600000000005,11476.2351677148,111.85687155720098,133.961728606518,-1.0355204313014923
8084-12701,0.5307964864050849,172.0453128889315,0.0377513,11317.5550196954,110.46298923147535,131.88965825802634,-1.623496744166922
8084-12702,0.5131095251993639,166.00202067077913,0.0364594,10930.2531432052,105.49822091491204,128.14416197159952,-2.422808941428935
8084-12703,0.5493677679726906,178.4146897250301,0.0391104,11725.0029493632,111.86039909853886,138.97679562907825,-2.122003738869759
8084-12704,0.5317155931901899,172.35996084988457,0.037818500000000005,11337.701072873,109.20847263069503,133.3460677865236,-0.540199700420958
8084-12705,0.3572234620633714,113.68746951009018,0.0251766,7547.754798082799,71.49183491661316,88.37054292229206,-2.0989062586866964
8084-1901,0.5076142054613739,164.12889025967692,0.03605850000000001,10810.066346793,102.92497928238481,127.84552572925445,-0.5126486167631417
8084-1902,0.30914705040970486,97.89180079221781,0.0217339,6515.659302926199,59.4242931753711,77.78727854610392,-0.8350684652411753
8084-3701,0.2996196967424203,94.780222326714,0.0210537,6311.7404729946,59.461691815280204,73.77859291995485,-2.077733745589693
8084-3702,0.3092842470667666,97.93665337240641,0.0217437,6518.5972690146,62.11497067526527,75.71867991124117,-0.0020728778574259895
8084-3703,0.3225676445222405,102.285338542457,0.0226932,6803.2502078856,63.85534610316773,79.90330414145399,0.49723441956685144
8084-3704,0.5234253528216025,169.5240419515969,0.0372126,11156.0568225708,105.32955544161584,132.80359383680963,-2.700187790889035
8084-6101,0.29176605575657133,92.21989037769721,0.0204935,6143.796738023,57.15956093708461,72.36162269450213,-1.0432333261135718
8084-6102,0.5730197309964993,186.56222353517188,0.040845200000000005,12245.0829055016,117.47585843951605,144.91939496447435,-1.8041334254766985
8084-6103,0.5032049502329098,162.62749937402782,0.035737000000000005,10713.683071546,102.91353392605618,125.92253362783173,0.15366277196818298
8084-6104,0.7438265556834113,246.6044809010642,0.0535042,16040.1556313236,154.09576668701453,192.5300266456226,-0.6734459595025141
8084-9101,0.3243583437378357,102.87249059353913,0.0228213,6841.653621755399,65.1384842844297,79.62200887511172,0.2507762678790099
8084-9102,0.36733672111278015,117.03032514648892,0.025903,7765.524039573999,72.23262775920507,92.0501968668426,-2.303420862229683
8085-12701,0.4091808916777678,130.93638984535062,0.0289167,8669.0085702486,81.65758686371146,102.32710040533922,-2.353978751959615
8085-12702,0.3080186036346385,97.52293536640913,0.0216533,6491.4960308114,61.24805375656207,75.89045561393309,0.19385619347227054
8085-12703,0.6953945880434301,229.36263961270086,0.049891200000000004,14957.0054805696,140.75136604028768,181.05257020072696,4.029917072285293
8085-12704,0.4352770521934723,139.67026545583676,0.0308029,9234.4771045282,84.78530595835696,110.974420324134,1.9781253181088878
8085-12705,0.5649292862403066,183.77075553642396,0.040251300000000004,12067.0361646954,110.98377827575183,146.46815880533734,1.170472657235238
8085-1901,0.5267182388283048,170.64988548304984,0.0374532,11228.1868879656,105.70891285128396,133.95007714194756,-2.0942762100486676
8085-1902,0.46014988789359207,148.03886660435265,0.0326055,9774.882989319,88.19086217261466,118.89500337882083,-1.362360562547185
8085-3701,0.5183975878387985,167.80652432844388,0.0368454,11045.9730319932,105.66837977323124,130.35161424592735,-1.2960658832636578
8085-3702,1.3857970784536082,492.35796693587025,0.103253,30954.470665874,308.3021613787988,383.8476670928338,5.207049238644116
8085-3703,0.5225191287787969,169.21433738861532,0.0371464,11136.2105618512,105.14547000230398,132.56864569808945,-1.8644821364555373
8085-3704,0.5183428044272951,167.78781982629116,0.0368414,11044.7738621612,105.23481402343597,130.67783169700013,-1.3002701578121083
8085-6101,0.7167274346211631,236.93578016661363,0.0514803,15433.4056755774,149.35765488959208,183.93102136422834,-0.48397206029780343
8085-6102,0.5251841650057828,170.12528717469138,0.0373411,11194.5801534238,106.16589768227544,132.9242187636878,-1.6023643939799317
8085-6103,0.5457031398102193,177.15588951477034,0.038842,11644.538653636,109.83610110208033,138.9769050471835,-2.3790645155688823
8085-6104,0.2908052903454952,91.90696170850156,0.020425,6123.260954649999,56.95044387896873,72.13483955331051,0.3185515571394155
8085-9101,0.5296255898521385,171.64455391921018,0.0376657,11291.8927852906,107.27520543225366,133.9864980078569,-1.2253738951778457
8085-9102,0.7135999059000407,235.82340924002403,0.051247100000000004,15363.4940743718,147.08263238633407,184.3322721161922,0.9965201334848733
8086-12701,0.5655043882651425,183.96902974803652,0.0402935,12079.687406423,99.83331040021731,154.49653276894446,-2.9555715762389396
8086-12702,0.3648233265870659,116.19888772737919,0.0257224,7711.381521659199,65.72426594703045,95.82268124034523,-0.7184251633097277
8086-12703,0.5677063499127158,184.7284047691875,0.0404551,12128.1338676358,100.80709700308323,154.79826578317315,0.09814734756458995
8086-12704,1.45124666418315,519.3127588397816,0.108529,32536.175674282,289.40603753358175,431.19587579617706,0.06024337410434
8086-12705,0.5806392827574391,189.19550972608877,0.041405,12412.90672349,102.34883881527782,159.07660764665758,-3.7800784793712863
